StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific,Q136,geography,Q106,religious,Q134,number,Q110,political,Q138,maybe,mot_1,surprise_1,att.surprise,jus_1,att.jus,bet_1,double_1,consider_1,predict_1,context_1,Q146_1,att.sense,dishonest_1,Q150_1,serious_1,Q149_1,single_1,really_1,deeper_1,age,gen,race,PROLIFIC_PID,thought,text,FL_95_DO,FL_42_DO,FL_136_DO,FL_150_DO,FL_151_DO
2026-03-23 16:16:06,2026-03-23 16:21:30,0,97.187.90.41,100,324,1,2026-03-23 16:21:31,R_1BVgPlmwwGDhFQO,,,,,38.5492,-90.3837,anonymous,EN,1,640f6db849cb815a6bdad18e,4,I think about the places I lived in the Middle East in Kuwait and the UAE and I think about wanting to go back to where I traveled in Asia.,,,,,,,,,100,100,3,100,1,100,0,100,100,0,7,3,,0,,,100,100,100,,,,640f6db849cb815a6bdad18e,1,I think about the places I lived in the Middle East in Kuwait and the UAE and I think about wanting to go back to where I traveled in Asia.,FL_98|FL_101|FL_137|FL_103|FL_99,Double-bookkeeping|Context-sensitivity|Prediction|Betting|Beliefbecauseofevidence|FL_78|FL_80|Considered,FL_150|Deepersense|Singlebookkeeping|Reallybelieve|FL_143|FL_151,Dishonest2,
2026-03-23 16:10:24,2026-03-23 16:21:31,0,73.211.9.151,100,667,1,2026-03-23 16:21:31,R_37HT9gJH0yHTSQR,,,,,42.4422,-87.8396,anonymous,EN,1,695fca717c8aa5a1121a072b,,,5,,,,4,Sometimes I feel like one political group in particular should hold all the power and it would avoid all the negative impacts of the opposin,,,64,34,3,100,1,57,63,100,0,100,23,1,,0,,44,72,50,67,28,2,2,695fca717c8aa5a1121a072b,1,Sometimes I feel like one political group in particular should hold all the power and it would avoid all the negative impacts of the opposin,FL_99|FL_103|FL_101|FL_137|FL_98,Double-bookkeeping|FL_80|Betting|Context-sensitivity|FL_78|Beliefbecauseofevidence|Considered|Prediction,FL_150|Reallybelieve|Singlebookkeeping|FL_143|Deepersense|FL_151,Dishonest2,Serious2
2026-03-23 16:14:28,2026-03-23 16:21:50,0,146.199.61.107,100,441,1,2026-03-23 16:21:50,R_211JtpRohuSNnAu,,,,,53.5495,-2.7659,anonymous,EN,1,5eb56d98e226f14111fbd5d6,,,,,4,I have thought about having 24 mini sausages in a pack and how i am going to have 6 for 4 days in a row,,,,,100,100,3,93,1,100,0,68,0,13,0,1,,0,,5,91,100,0,45,1,2,5eb56d98e226f14111fbd5d6,1,I have thought about having 24 mini sausages in a pack and how i am going to have 6 for 4 days in a row,FL_101|FL_137|FL_98|FL_99|FL_103,FL_78|Prediction|Beliefbecauseofevidence|Double-bookkeeping|FL_80|Context-sensitivity|Considered|Betting,FL_143|FL_151|Deepersense|Singlebookkeeping|FL_150|Reallybelieve,Dishonest2,Serious2
2026-03-23 16:14:24,2026-03-23 16:22:01,0,162.194.158.128,100,456,1,2026-03-23 16:22:01,R_7jXIaQGtNdfVJU5,,,,,41.4866,-81.8037,anonymous,EN,1,5dbdf54d13d4c7320ab224f7,,,4,Is belief in the divinity of Christ necessary to be a Christian?,,,,,,,88,84,3,100,1,84,24,100,68,8,0,1,,7,,9,90,86,86,79,2,2,5dbdf54d13d4c7320ab224f7,1,Is belief in the divinity of Christ necessary to be a Christian?,FL_99|FL_103|FL_101|FL_137|FL_98,Context-sensitivity|Double-bookkeeping|Prediction|Considered|Betting|Beliefbecauseofevidence|FL_80|FL_78,FL_150|FL_151|Reallybelieve|Deepersense|FL_143|Singlebookkeeping,Dishonest2,Serious2
2026-03-23 16:19:28,2026-03-23 16:22:03,0,24.30.33.140,100,154,1,2026-03-23 16:22:03,R_11Rcx06xid2udLi,,,,,33.9343,-84.6076,anonymous,EN,1,69601b75e222e16eba858689,,,,,,,4,"We should have more than two viable parties to vote for. ",,,100,100,3,100,1,0,0,100,100,0,0,1,,0,,16,78,100,100,32,2,2,69601b75e222e16eba858689,1,"We should have more than two viable parties to vote for. ",FL_103|FL_98|FL_137|FL_101|FL_99,FL_80|Prediction|Betting|Beliefbecauseofevidence|Context-sensitivity|Double-bookkeeping|Considered|FL_78,Deepersense|Reallybelieve|FL_150|Singlebookkeeping|FL_151|FL_143,Dishonest2,Serious2
2026-03-23 16:06:32,2026-03-23 16:22:06,0,46.110.19.234,100,934,1,2026-03-23 16:22:06,R_5ou8fWL21vh8Usl,,,,,42.7367,-84.4758,anonymous,EN,1,69a749eca7a6eed08c425fb2,,,,,,,,,4,Mozart was able to write a chamber music piece in just a few hours,82,71,3,80,1,76,14,36,2,11,28,1,,17,85,,75,91,88,44,2,3,69a749eca7a6eed08c425fb2,1,Mozart was able to write a chamber music piece in just a few hours,FL_137|FL_99|FL_101|FL_98|FL_103,FL_78|Beliefbecauseofevidence|Considered|Prediction|FL_80|Double-bookkeeping|Context-sensitivity|Betting,FL_150|FL_143|Singlebookkeeping|Reallybelieve|Deepersense|FL_151,Dishonest2,Serious
2026-03-23 16:18:14,2026-03-23 16:22:15,0,76.39.226.178,100,240,1,2026-03-23 16:22:15,R_5rkLbSqYlnOBXlf,,,,,43.0804,-88.0224,anonymous,EN,1,69b3f7fa8ef6afeb0182c47c,4,Milwaukee is located east of Madison in Wisconsin.,5,,,,5,,,,100,100,3,100,1,100,0,12,73,0,0,1,,0,100,,100,100,100,31,1,2,69b3f7fa8ef6afeb0182c47c,1,Milwaukee is located east of Madison in Wisconsin.,FL_103|FL_99|FL_98|FL_101|FL_137,Context-sensitivity|Double-bookkeeping|FL_80|Betting|Considered|Beliefbecauseofevidence|FL_78|Prediction,FL_150|Reallybelieve|Deepersense|FL_151|Singlebookkeeping|FL_143,Dishonest2,Serious
2026-03-23 16:02:38,2026-03-23 16:23:50,0,172.56.75.221,100,1271,1,2026-03-23 16:23:50,R_7D2uepRVVEadlrE,,,,,28.5788,-81.4396,anonymous,EN,1,63bc7e831e8bb064ec878341,,,,,,,4,We should not allow any immigrants into our country.,,,85,34,3,66,1,85,2,67,74,67,56,2,,,,,,,,,,,63bc7e831e8bb064ec878341,1,We should not allow any immigrants into our country.,FL_103|FL_137|FL_101|FL_98|FL_99,Double-bookkeeping|Context-sensitivity|FL_78|Prediction|Beliefbecauseofevidence|Considered|Betting|FL_80,FL_143|FL_151|Deepersense|FL_150|Singlebookkeeping|Reallybelieve,,
2026-03-23 16:18:20,2026-03-23 16:24:30,0,174.197.130.228,100,370,1,2026-03-23 16:24:31,R_5NDN6Vos0ISzTjr,,,,,40.6801,-73.9207,anonymous,EN,1,66318a453cf195962fd393ba,,,,,,,,,4,Ww2 is the last war the us has officially declared.,86,28,3,90,1,100,38,39,0,21,31,2,,,,,54,,,,,,66318a453cf195962fd393ba,1,Ww2 is the last war the us has officially declared.,FL_137|FL_99|FL_103|FL_98|FL_101,Betting|FL_78|Considered|Double-bookkeeping|Prediction|Beliefbecauseofevidence|FL_80|Context-sensitivity,Singlebookkeeping|FL_143|FL_151|FL_150|Deepersense|Reallybelieve,,
2026-03-23 16:14:05,2026-03-23 16:26:27,0,73.45.242.50,100,742,1,2026-03-23 16:26:28,R_1fqWURgnwFOCJUn,,,,,41.6172,-87.8419,anonymous,EN,1,65ba5335c9a29391ca7a88a1,,,,,,,,,4,"Arkansas, even though is landlocked, can reach all its neighbors if you travel south",100,100,3,100,1,100,0,100,0,0,0,1,0,,,0,100,100,100,36,2,3,65ba5335c9a29391ca7a88a1,1,"Arkansas, even though is landlocked, can reach all its neighbors if you travel south",FL_137|FL_99|FL_103|FL_101|FL_98,Beliefbecauseofevidence|Context-sensitivity|Considered|Prediction|Betting|FL_78|Double-bookkeeping|FL_80,Deepersense|FL_143|FL_151|Singlebookkeeping|FL_150|Reallybelieve,Dishonest,Serious2
2026-03-23 16:23:39,2026-03-23 16:26:42,0,5.151.91.114,100,183,1,2026-03-23 16:26:42,R_2psTPhzqXDHGW5P,,,,,53.7945,-1.5524,anonymous,EN,1,698a1aecb901606f08bb1ecb,,,,,,,4,We should make the law more serious so people will know about the consequences of crimes.,,,75,87,3,72,1,68,33,70,79,74,69,2,,,,,83,,,,,,698a1aecb901606f08bb1ecb,1,We should make the law more serious so people will know about the consequences of crimes.,FL_103|FL_99|FL_101|FL_98|FL_137,Double-bookkeeping|FL_80|Considered|Beliefbecauseofevidence|Context-sensitivity|Betting|FL_78|Prediction,Singlebookkeeping|FL_143|FL_151|Reallybelieve|FL_150|Deepersense,,
2026-03-23 16:18:11,2026-03-23 16:26:43,0,78.147.181.94,100,511,1,2026-03-23 16:26:44,R_8i2lxGI1ybngxca,,,,,55.8319,-4.4322,anonymous,EN,1,636d39168fe0bc0570ee8da0,,,,,,,4,"Aristotle seems to be correct: democracy is flawed. The masses will always vote for their own self-interest, and rarely for the common good.",,,88,94,3,100,1,100,0,93,87,69,18,1,0,,71,,91,75,86,60,2,2,636d39168fe0bc0570ee8da0,1,"Aristotle seems to be correct: democracy is flawed. The masses will always vote for their own self-interest, and rarely for the common good.",FL_103|FL_137|FL_99|FL_98|FL_101,FL_78|FL_80|Double-bookkeeping|Betting|Prediction|Considered|Context-sensitivity|Beliefbecauseofevidence,FL_150|Singlebookkeeping|FL_151|FL_143|Reallybelieve|Deepersense,Dishonest,Serious
2026-03-23 16:22:37,2026-03-23 16:28:18,0,152.37.242.20,100,341,1,2026-03-23 16:28:19,R_7JRRqbzzjTdRHWN,,,,,34.706,-112.0049,anonymous,EN,1,67fd8520a5dcf6eaa319fc52,,,,,4,I pulled 7 stickers out of my dog's feet today.,,,5,,100,100,3,100,1,100,5,3,58,100,2,1,0,,,0,100,100,100,67,1,2,67fd8520a5dcf6eaa319fc52,1,I pulled 7 stickers out of my dog's feet today.,FL_137|FL_101|FL_98|FL_103|FL_99,FL_80|FL_78|Context-sensitivity|Betting|Considered|Double-bookkeeping|Beliefbecauseofevidence|Prediction,Deepersense|FL_150|FL_143|Singlebookkeeping|FL_151|Reallybelieve,Dishonest,Serious2
2026-03-23 16:24:24,2026-03-23 16:31:35,0,86.23.171.121,100,431,1,2026-03-23 16:31:35,R_28i92JRTJUQL2RH,,,,,53.6943,-2.6888,anonymous,EN,1,6151dbfcd1e197a0f178ed1a,,,4,"Human beings are God experiencing everything in different bodies, good and bad.",,,,,,,13,32,3,68,1,63,45,72,10,71,33,2,,21,58,,58,50,64,,,,6151dbfcd1e197a0f178ed1a,1,"Human beings are God experiencing everything in different bodies, good and bad.",FL_99|FL_137|FL_98|FL_101|FL_103,Prediction|FL_78|Betting|Double-bookkeeping|Context-sensitivity|FL_80|Beliefbecauseofevidence|Considered,FL_150|Deepersense|Reallybelieve|FL_151|Singlebookkeeping|FL_143,Dishonest2,Serious
2026-03-23 16:28:30,2026-03-23 16:32:05,0,76.175.29.104,100,214,1,2026-03-23 16:32:06,R_1ajmQNsr4aE3rz3,,,,,34.2526,-118.2882,anonymous,EN,1,66e39991aec62293f0ca8770,,,,,4,My sister wants to get 2 more dogs,,,,,75,91,3,83,1,80,8,66,35,19,0,3,,,94,,97,98,,,,,66e39991aec62293f0ca8770,1,My sister wants to get 2 more dogs,FL_101|FL_137|FL_103|FL_98|FL_99,Considered|FL_78|Prediction|Betting|FL_80|Context-sensitivity|Double-bookkeeping|Beliefbecauseofevidence,Reallybelieve|Singlebookkeeping|FL_151|FL_143|FL_150|Deepersense,,Serious
2026-03-23 16:28:16,2026-03-23 16:33:49,0,86.17.130.74,100,332,1,2026-03-23 16:33:49,R_869lX6cem82ID8F,,,,,52.7681,-1.2026,anonymous,EN,1,5929c96027ea400001301061,,,,,,,4,"All basic services should be free, everyone should have access to a reasonable standard of living without having to pay.",,,66,100,3,91,1,92,0,82,17,21,3,1,0,,100,,82,100,100,54,2,2,5929c96027ea400001301061,1,"All basic services should be free, everyone should have access to a reasonable standard of living without having to pay.",FL_103|FL_98|FL_99|FL_101|FL_137,Beliefbecauseofevidence|Betting|Context-sensitivity|Double-bookkeeping|FL_80|Prediction|Considered|FL_78,Reallybelieve|Singlebookkeeping|FL_150|Deepersense|FL_143|FL_151,Dishonest,Serious
2026-03-23 16:27:47,2026-03-23 16:33:57,0,77.98.244.194,100,370,1,2026-03-23 16:33:57,R_8OIfGQR0AJUPvz2,,,,,52.5698,-2.1988,anonymous,EN,1,634c4cfeaca6573d137d35db,,,4,"I question whether or not there is life beyond our understanding,  and if that power is God. ",,,,,,,19,2,3,60,1,0,40,74,40,62,32,1,,0,,33,59,100,45,43,2,2,634c4cfeaca6573d137d35db,1,"I question whether or not there is life beyond our understanding,  and if that power is God. ",FL_99|FL_103|FL_101|FL_137|FL_98,Betting|Context-sensitivity|FL_80|FL_78|Considered|Beliefbecauseofevidence|Prediction|Double-bookkeeping,FL_151|Deepersense|FL_143|Singlebookkeeping|FL_150|Reallybelieve,Dishonest2,Serious2
2026-03-23 16:30:15,2026-03-23 16:35:14,0,71.236.96.239,100,298,1,2026-03-23 16:35:14,R_6chKW60NZAYrkgO,,,,,40.3052,-79.5418,anonymous,EN,1,6629677a748fb8144ce8698b,,,4,Religion is a cancer. Religion ruins everything.,,,,,,,100,100,3,100,1,100,0,87,100,0,0,1,0,,,0,100,100,100,58,1,2,6629677a748fb8144ce8698b,1,Religion is a cancer. Religion ruins everything.,FL_99|FL_98|FL_101|FL_103|FL_137,Context-sensitivity|Betting|Considered|FL_80|Prediction|FL_78|Beliefbecauseofevidence|Double-bookkeeping,Reallybelieve|FL_150|FL_151|FL_143|Deepersense|Singlebookkeeping,Dishonest,Serious2
2026-03-23 16:32:19,2026-03-23 16:37:30,0,82.32.63.130,100,311,1,2026-03-23 16:37:31,R_2hDQ7SemFohONHo,,,,,52.4811,-2.1156,anonymous,EN,1,5f2ea9c0a638c92312e4ae5c,5,,4,"I wonder how people decide whether to put aside morals in order to go with what is ‘written’ and foretold in their religious scriptures. ",,,,,5,,17,100,3,61,1,91,31,73,0,74,0,1,,9,94,,94,100,100,31,1,5,5f2ea9c0a638c92312e4ae5c,1,"I wonder how people decide whether to put aside morals in order to go with what is ‘written’ and foretold in their religious scriptures. ",FL_98|FL_137|FL_99|FL_103|FL_101,Double-bookkeeping|Context-sensitivity|FL_78|Beliefbecauseofevidence|Considered|Betting|FL_80|Prediction,FL_150|Deepersense|FL_151|FL_143|Singlebookkeeping|Reallybelieve,Dishonest2,Serious
2026-03-23 16:34:10,2026-03-23 16:38:49,0,174.170.148.136,100,279,1,2026-03-23 16:38:50,R_1oiqTs4JwERnfoI,,,,,29.5183,-95.0977,anonymous,EN,1,6993486ca6420b453dae58eb,,,,,,,4,We should abolish the federal government,,,72,0,3,100,1,0,26,50,0,71,48,1,24,,0,,79,9,3,23,2,2,6993486ca6420b453dae58eb,1,We should abolish the federal government,FL_103|FL_99|FL_98|FL_137|FL_101,Prediction|Double-bookkeeping|Considered|FL_80|Context-sensitivity|Beliefbecauseofevidence|Betting|FL_78,Singlebookkeeping|FL_150|FL_151|Reallybelieve|FL_143|Deepersense,Dishonest,Serious
2026-03-23 16:30:12,2026-03-23 16:38:50,0,73.239.151.47,100,517,1,2026-03-23 16:38:50,R_6GwxWoy2NXzCl04,,,,,47.2249,-122.4445,anonymous,EN,1,69420d0c0de52a62d8d2d892,,,,,,,4,We should over throw the police system,,,26,7,3,89,1,10,86,16,17,89,56,3,,,,71,62,56,,,,,69420d0c0de52a62d8d2d892,1,We should over throw the police system,FL_103|FL_101|FL_137|FL_99|FL_98,FL_78|Context-sensitivity|FL_80|Considered|Double-bookkeeping|Beliefbecauseofevidence|Betting|Prediction,Singlebookkeeping|Reallybelieve|FL_151|FL_143|FL_150|Deepersense,,Serious2
2026-03-23 16:32:42,2026-03-23 16:40:20,0,108.91.16.193,100,457,1,2026-03-23 16:40:20,R_6gMVylfmQ4t2Z2s,,,,,42.9923,-87.9932,anonymous,EN,1,67ed97431e3dbd7416f76f7d,4,What states do the Mississippi river border?,,,,,,,,,96,97,3,9,1,99,1,87,9,91,9,1,,5,,10,94,95,98,54,1,2,67ed97431e3dbd7416f76f7d,1,What states do the Mississippi river border?,FL_98|FL_99|FL_101|FL_103|FL_137,FL_80|Context-sensitivity|Beliefbecauseofevidence|Betting|Double-bookkeeping|FL_78|Prediction|Considered,Reallybelieve|FL_151|FL_150|Deepersense|FL_143|Singlebookkeeping,Dishonest2,Serious2
2026-03-23 16:37:07,2026-03-23 16:42:11,0,98.149.71.84,100,303,1,2026-03-23 16:42:12,R_3zecmn5hVzG2GBd,,,,,33.7873,-117.9231,anonymous,EN,1,655f8e46111e1df6951e1ede,4,Hawaii is surrounded by a beautiful ocean.,,,,,,,,,31,38,3,100,1,72,12,100,31,13,24,1,0,,92,,80,90,88,32,1,5,655f8e46111e1df6951e1ede,1,Hawaii is surrounded by a beautiful ocean.,FL_98|FL_99|FL_137|FL_101|FL_103,Considered|Double-bookkeeping|FL_78|Prediction|Beliefbecauseofevidence|Context-sensitivity|Betting|FL_80,Reallybelieve|FL_143|Singlebookkeeping|Deepersense|FL_151|FL_150,Dishonest,Serious
2026-03-23 16:39:44,2026-03-23 16:43:17,0,74.108.41.198,100,213,1,2026-03-23 16:43:18,R_6NyWb33fWum1E3k,,,,,40.7428,-73.9712,anonymous,EN,1,69c006b9c2773acf49b850f7,,,4,God has given humans free will but in exchange they must bear the consequences of their own actions.,,,,,,,64,33,3,100,1,71,39,79,71,50,70,2,,,,,69,70,,,,,69c006b9c2773acf49b850f7,1,God has given humans free will but in exchange they must bear the consequences of their own actions.,FL_99|FL_103|FL_137|FL_101|FL_98,Beliefbecauseofevidence|Double-bookkeeping|Context-sensitivity|FL_78|Betting|Prediction|FL_80|Considered,Singlebookkeeping|Reallybelieve|FL_143|FL_150|Deepersense|FL_151,,
2026-03-23 16:40:17,2026-03-23 16:43:46,0,172.58.252.78,100,208,1,2026-03-23 16:43:46,R_5O0ONBv7JGqfOL2,,,,,34.8627,-82.3186,anonymous,EN,1,644a53ac09de69785b70ec16,4,"Is New Orleans SW or SE region, it's on both sides of Mississippi river",,,,,,,,,6,23,3,100,2,32,12,,68,19,,,,,,,,,,,,,644a53ac09de69785b70ec16,1,"Is New Orleans SW or SE region, it's on both sides of Mississippi river",FL_98|FL_103|FL_99|FL_137|FL_101,FL_80|Double-bookkeeping|Beliefbecauseofevidence|Prediction|Context-sensitivity|Betting|FL_78|Considered,,,
2026-03-23 16:16:27,2026-03-23 16:45:05,0,38.50.201.116,100,1718,1,2026-03-23 16:45:06,R_3j6WlIXKBQWmFRL,,,,,33.5119,-101.9316,anonymous,EN,1,6640be7edc706d4622dbab1c,,,4,"I have had thoughts that I am going to go to Hell since I was suicidal or bisexual.   ",,,,,,,23,15,3,45,1,13,84,69,16,83,87,1,33,,8,,64,100,37,25,1,4,6640be7edc706d4622dbab1c,1,"I have had thoughts that I am going to go to Hell since I was suicidal or bisexual.   ",FL_99|FL_98|FL_101|FL_137|FL_103,Beliefbecauseofevidence|Context-sensitivity|FL_80|Prediction|Betting|Considered|Double-bookkeeping|FL_78,FL_151|Singlebookkeeping|FL_143|Reallybelieve|Deepersense|FL_150,Dishonest,Serious
2026-03-23 16:39:23,2026-03-23 16:45:40,0,12.74.95.13,100,377,1,2026-03-23 16:45:41,R_3i2Kr0KWybO90QY,,,,,34.113,-118.1888,anonymous,EN,1,69bcfd38ab399b8c203e9dfe,4,Mount Everest is the tallest mountain in the world.,,,,,,,,,100,100,3,37,1,100,0,60,33,0,15,1,,0,100,,100,100,100,22,2,4,69bcfd38ab399b8c203e9dfe,1,Mount Everest is the tallest mountain in the world.,FL_98|FL_103|FL_101|FL_137|FL_99,Prediction|Considered|Context-sensitivity|Double-bookkeeping|FL_78|Betting|FL_80|Beliefbecauseofevidence,Singlebookkeeping|FL_143|Reallybelieve|FL_151|Deepersense|FL_150,Dishonest2,Serious
2026-03-23 16:40:43,2026-03-23 16:46:16,0,72.158.232.57,100,333,1,2026-03-23 16:46:17,R_6PyYHGBJ3odIw9I,,,,,29.4698,-98.5357,anonymous,EN,1,5ba961b460f3d500016a2970,5,,,,,,5,,4,Sloths li e in the rainforest,96,92,3,24,1,97,5,94,3,0,4,3,3,,,,,,,,,,5ba961b460f3d500016a2970,1,Sloths li e in the rainforest,FL_98|FL_103|FL_137|FL_99|FL_101,FL_78|FL_80|Betting|Double-bookkeeping|Context-sensitivity|Prediction|Considered|Beliefbecauseofevidence,FL_150|FL_143|Singlebookkeeping|Reallybelieve|Deepersense|FL_151,Dishonest,
2026-03-23 16:37:20,2026-03-23 16:46:19,0,50.245.61.218,100,539,1,2026-03-23 16:46:20,R_5FzwPbeUhCxNvxp,,,,,42.576,-71.9883,anonymous,EN,1,6680de3494e4607dcf95530d,,,,,4,There are thousands of raindrops in a cloud,,,,,100,100,3,100,1,100,0,100,46,0,0,1,0,,,0,100,100,100,32,2,2,6680de3494e4607dcf95530d,1,There are thousands of raindrops in a cloud,FL_101|FL_98|FL_137|FL_99|FL_103,FL_80|Prediction|FL_78|Betting|Context-sensitivity|Considered|Beliefbecauseofevidence|Double-bookkeeping,FL_143|Singlebookkeeping|Deepersense|FL_151|Reallybelieve|FL_150,Dishonest,Serious2
2026-03-23 16:39:17,2026-03-23 16:46:27,0,24.60.198.211,100,429,1,2026-03-23 16:46:27,R_7PA60Z28oOI6dFv,,,,,42.3399,-71.1245,anonymous,EN,1,69ba6720b0b65efb60ceb57b,5,,,,,,,,4,There are 4 different releases for the video game Persona 3.,88,94,3,75,1,100,0,12,13,0,0,3,,0,,,,,,,,,69ba6720b0b65efb60ceb57b,1,There are 4 different releases for the video game Persona 3.,FL_98|FL_137|FL_101|FL_99|FL_103,FL_78|Considered|Beliefbecauseofevidence|Prediction|Context-sensitivity|Betting|FL_80|Double-bookkeeping,FL_150|FL_143|Deepersense|Singlebookkeeping|FL_151|Reallybelieve,Dishonest2,
2026-03-23 16:44:08,2026-03-23 16:48:02,0,71.47.254.82,100,234,1,2026-03-23 16:48:02,R_7nW9izVJRbkOw36,,,,,28.132,-80.7078,anonymous,EN,1,69b8150f58e8f3a62f8b3c9b,,,,,,,,,4,Polymerase I polypeptide A is a human gene.,100,100,3,100,1,100,0,100,18,0,27,1,0,,,0,100,100,100,24,2,2,69b8150f58e8f3a62f8b3c9b,1,Polymerase I polypeptide A is a human gene.,FL_137|FL_101|FL_99|FL_103|FL_98,Prediction|Betting|Beliefbecauseofevidence|FL_80|Considered|FL_78|Double-bookkeeping|Context-sensitivity,FL_143|Singlebookkeeping|Deepersense|FL_150|Reallybelieve|FL_151,Dishonest,Serious2
2026-03-23 16:44:27,2026-03-23 16:49:23,0,67.243.201.108,100,296,1,2026-03-23 16:49:24,R_3C1GIn4Ya9JH2dW,,,,,40.6304,-74.1641,anonymous,EN,1,608349d97d46ab71fc6c7111,,,,,4,"My friend and coworker has one child, just like me.",,,,,85,76,3,86,1,93,10,78,81,12,10,1,,20,,9,97,92,94,42,1,9,608349d97d46ab71fc6c7111,1,"My friend and coworker has one child, just like me.",FL_101|FL_98|FL_103|FL_99|FL_137,Context-sensitivity|FL_78|Betting|Considered|Prediction|FL_80|Double-bookkeeping|Beliefbecauseofevidence,FL_143|Deepersense|FL_151|Reallybelieve|FL_150|Singlebookkeeping,Dishonest2,Serious2
2026-03-23 16:45:33,2026-03-23 16:49:37,0,97.97.145.195,100,244,1,2026-03-23 16:49:37,R_62VXp0ocmXW6AJp,,,,,35.2571,-118.9117,anonymous,EN,1,5dd5b42a2091e95798fbf574,,,5,,4,I wonder how many sea turtles exist in the wild.,,,,,91,12,3,80,1,59,19,82,11,25,15,2,12,,,22,75,72,,,,,5dd5b42a2091e95798fbf574,1,I wonder how many sea turtles exist in the wild.,FL_99|FL_101|FL_98|FL_137|FL_103,Beliefbecauseofevidence|Prediction|Betting|Double-bookkeeping|Considered|FL_80|Context-sensitivity|FL_78,Reallybelieve|FL_150|Singlebookkeeping|FL_151|FL_143|Deepersense,Dishonest,Serious2
2026-03-23 16:42:14,2026-03-23 16:50:56,0,50.20.123.66,100,522,1,2026-03-23 16:50:56,R_5j1b83T6Xu2SDKV,,,,,36.2625,-115.1732,anonymous,EN,1,66328c2151a2e7c139281fa0,4,I often wonder how new York is really a big island with so many neighborhoods.,,,,,,,,,53,91,3,44,1,92,15,86,11,1,23,2,,7,92,,,98,95,,,,66328c2151a2e7c139281fa0,1,I often wonder how new York is really a big island with so many neighborhoods.,FL_98|FL_101|FL_103|FL_137|FL_99,Beliefbecauseofevidence|Double-bookkeeping|Considered|Context-sensitivity|FL_78|Betting|FL_80|Prediction,FL_150|FL_151|Reallybelieve|Deepersense|FL_143|Singlebookkeeping,Dishonest2,Serious
2026-03-23 16:59:45,2026-03-23 17:06:59,0,173.40.129.47,100,434,1,2026-03-23 17:06:59,R_1AW9UFeamWvM9A5,,,,,42.1763,-72.5771,anonymous,EN,1,5ca90511ca16550001e5b97f,,,,,4,"How many starts are in the sky? ",,,,,64,21,3,32,1,67,19,75,22,32,80,1,,23,,64,37,66,23,39,2,2,5ca90511ca16550001e5b97f,1,"How many starts are in the sky? ",FL_101|FL_98|FL_103|FL_137|FL_99,Betting|Prediction|Beliefbecauseofevidence|FL_80|Considered|Double-bookkeeping|Context-sensitivity|FL_78,Deepersense|FL_143|FL_151|Reallybelieve|FL_150|Singlebookkeeping,Dishonest2,Serious2
2026-03-23 17:02:16,2026-03-23 17:07:24,0,87.115.132.83,100,307,1,2026-03-23 17:07:24,R_8hGRxxxhHcqXuph,,,,,52.0823,-4.6676,anonymous,EN,1,665934f479d03fa20e1cf1c1,,,,,,,4,Replacing the current system of voting for politicians with a system similar to jury service but from a pool of qualified experts,,,15,0,3,84,1,9,23,72,0,79,0,1,0,,62,,73,74,66,32,2,2,665934f479d03fa20e1cf1c1,1,Replacing the current system of voting for politicians with a system similar to jury service but from a pool of qualified experts,FL_103|FL_101|FL_99|FL_137|FL_98,Beliefbecauseofevidence|Prediction|Betting|FL_78|Considered|FL_80|Double-bookkeeping|Context-sensitivity,Reallybelieve|FL_151|Deepersense|FL_143|Singlebookkeeping|FL_150,Dishonest,Serious
2026-03-23 17:04:30,2026-03-23 17:09:14,0,47.41.79.4,100,283,1,2026-03-23 17:09:15,R_5jBPT8m6VVtc4wO,,,,,44.1099,-92.4066,anonymous,EN,1,607668ac450fc6e3025a131d,,,,,4,The information provided by the number can be very helpful in understanding the statement.,,,,,81,83,3,81,1,73,19,69,66,23,9,1,8,,88,,85,87,84,50,1,5,607668ac450fc6e3025a131d,1,The information provided by the number can be very helpful in understanding the statement.,FL_101|FL_103|FL_137|FL_99|FL_98,Betting|FL_80|Context-sensitivity|Prediction|Considered|Beliefbecauseofevidence|FL_78|Double-bookkeeping,Deepersense|FL_151|FL_143|Singlebookkeeping|Reallybelieve|FL_150,Dishonest,Serious
2026-03-23 17:06:26,2026-03-23 17:12:13,0,73.116.125.130,100,347,1,2026-03-23 17:12:14,R_13dItYB0B5MAGL7,,,,,38.482,-121.4015,anonymous,EN,1,67e0a8458369d92d9789b0b4,,,,,,,4,We should remove lobbying from politics and should ban the news from accepting advertising dollars.,,,80,100,3,100,1,88,0,85,61,0,6,1,,10,100,,100,97,95,51,2,5,67e0a8458369d92d9789b0b4,1,We should remove lobbying from politics and should ban the news from accepting advertising dollars.,FL_103|FL_98|FL_101|FL_137|FL_99,Considered|FL_78|Double-bookkeeping|Prediction|Beliefbecauseofevidence|Betting|FL_80|Context-sensitivity,FL_143|Singlebookkeeping|FL_150|FL_151|Deepersense|Reallybelieve,Dishonest2,Serious
